Product code,Product label,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
'3908,"Polyamides, in primary forms",15474189.0,14459832.0,14719635.0,14971084.0,12887212.0,12081854.0,14143816.0,16161481.0,14383126.0,12502080.0,18581432.0
'3909,"Amino-resins, phenolic resins and polyurethanes, in primary forms",14270122.0,14923962.0,16311325.0,17012951.0,14464570.0,13942142.0,17458059.0,18681869.0,16170945.0,14998892.0,22990265.0
'3910,Silicones in primary forms,5469414.0,5238916.0,5196886.0,5354888.0,4752245.0,4758650.0,5351286.0,6289643.0,5694287.0,5089505.0,7449321.0
'3911,"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other ...",6335626.0,6256813.0,6169987.0,6742551.0,6149846.0,6188942.0,6792219.0,7256478.0,6756368.0,6244766.0,7988963.0
'3912,"Cellulose and its chemical derivatives, n.e.s., in primary forms",5182091.0,5372000.0,5593093.0,5629879.0,5081499.0,5043659.0,5217820.0,5727064.0,5517290.0,5570216.0,6575562.0
'3913,"Natural polymers, e.g. alginic acid, and modified natural polymers, e.g. hardened proteins, ...",2340583.0,2232156.0,2387099.0,2200621.0,2067107.0,1910108.0,1963670.0,2114577.0,2189148.0,2256983.0,2848034.0
'3914,"Ion-exchangers based on polymers of heading 3901 to 3913, in primary forms",919546.0,959357.0,973928.0,999917.0,986638.0,980858.0,1115329.0,1202941.0,1287695.0,1421612.0,1973571.0
'3915,"Waste, parings and scrap, of plastics",7275038.0,7184905.0,6709766.0,7048967.0,5825808.0,5362485.0,4843486.0,3602225.0,3081553.0,2578799.0,3406994.0
'3916,"Monofilament of which any cross-sectional dimension > 1 mm, rods, sticks and profile shapes, ...",5596183.0,5080555.0,5304317.0,5452218.0,4835010.0,4949686.0,5501271.0,5927603.0,5807695.0,5871137.0,7667730.0
'3917,"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics",21359430.0,21661384.0,23155560.0,24064778.0,22200269.0,22029197.0,24276164.0,26899014.0,26606904.0,26507221.0,32617880.0
'3918,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; ...",5110986.0,5594715.0,6380992.0,6849532.0,6795506.0,7445997.0,8404330.0,9946788.0,10568482.0,11788085.0,14680717.0
'3919,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ...",18733781.0,19355760.0,21155420.0,21695321.0,19944005.0,19597157.0,21255555.0,22725712.0,22051222.0,21823695.0,27497462.0
'3920,"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ...",56783153.0,54402224.0,56045378.0,58015792.0,52803572.0,52139464.0,55862720.0,60211824.0,58359960.0,58980738.0,72913048.0
'3921,"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ...",24645980.0,23306608.0,24810773.0,26173192.0,24194384.0,24506453.0,26140937.0,28279509.0,28473362.0,27950210.0,34496562.0
'3922,"Baths, shower-baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns ...",3735397.0,3974446.0,3804710.0,3651499.0,3419142.0,3528575.0,3866083.0,4173572.0,4148709.0,4441297.0,5621059.0
'3923,"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ...",46445774.0,47944512.0,51172933.0,53033108.0,49235801.0,49776048.0,52408286.0,57794689.0,57078257.0,58292782.0,68428400.0
'3924,"Tableware, kitchenware, other household articles and toilet articles, of plastics (excluding ...",12249674.0,12531573.0,14286095.0,16906410.0,17406290.0,16949926.0,18023976.0,19526577.0,20106247.0,21218507.0,26438603.0
'3925,"Builders' ware of plastics, n.e.s.",9919537.0,10081382.0,10557863.0,10917591.0,10024344.0,10208306.0,11111489.0,12478506.0,12687705.0,13229450.0,16709416.0
'3926,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s.",58346377.0,64888500.0,68834387.0,70632873.0,66473254.0,68103271.0,72849058.0,79098205.0,79788484.0,86321696.0,103929853.0
'4001,"Natural rubber, balata, gutta-percha, guayule, chicle and similar natural gums, in primary ...",45972592.0,36336450.0,25881617.0,16932273.0,13185600.0,11834114.0,16346628.0,13194767.0,12501289.0,11099694.0,16600125.0
'4002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; ...",27969291.0,26076558.0,22390860.0,20645875.0,17590538.0,18762756.0,25513600.0,25116089.0,22764971.0,21003411.0,28820421.0
'4003,"Reclaimed rubber in primary forms or in plates, sheets or strip",329594.0,337742.0,394448.0,367142.0,323077.0,298180.0,347243.0,499003.0,494194.0,334542.0,431088.0
'4004,"Waste, parings and scrap of soft rubber and powders and granules obtained therefrom",265281.0,253193.0,230429.0,251776.0,227243.0,208332.0,224997.0,241105.0,233401.0,225115.0,314714.0
'4005,"Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip (excluding ...",10694318.0,10861946.0,10049752.0,8872269.0,6627519.0,5615123.0,6071655.0,6293957.0,5836301.0,5035235.0,6117524.0
'4006,"Rods, bars, tubes, profiles and other forms of unvulcanised rubber, incl. mixed rubber, and ...",636275.0,605492.0,611347.0,571473.0,478827.0,443982.0,496960.0,548089.0,501759.0,428893.0,473670.0
'4007,Vulcanised rubber thread and cord (excluding ungimped single thread with a diameter of > 5 ...,911441.0,728670.0,683842.0,730503.0,575733.0,511272.0,603223.0,578314.0,585843.0,602290.0,844651.0
'4008,"Plates, sheets, strip, rods and profile shapes, of vulcanised rubber (excluding hard rubber)",4593291.0,4411693.0,4299904.0,4428169.0,3862901.0,3880440.0,4192621.0,4508579.0,4418249.0,4122440.0,4912641.0
'4009,"Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their ...",9082375.0,9009001.0,9342030.0,9999344.0,9014448.0,8999828.0,10064074.0,11133726.0,10454201.0,9227200.0,11250741.0
'4010,"Conveyor or transmission belts or belting, of vulcanised rubber",6058977.0,6021298.0,6091631.0,5860951.0,5142054.0,4941045.0,5657456.0,6014393.0,5613821.0,5206856.0,6225676.0
'4011,"New pneumatic tyres, of rubber",87230329.0,87966448.0,86523195.0,83516380.0,72600024.0,70375256.0,75932740.0,81036300.0,80043515.0,70894074.0,85888336.0
'4012,"Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, ...",2855795.0,2930903.0,3081368.0,2869586.0,2602746.0,2418362.0,2582932.0,2698211.0,2580149.0,2271708.0,2713131.0
'4013,"Inner tubes, of rubber",1468184.0,1567932.0,1534697.0,1489338.0,1249001.0,1157811.0,1136803.0,1125122.0,1144752.0,1153024.0,1460854.0
'4014,"Hygienic or pharmaceutical articles, incl. teats, of vulcanised rubber (excluding hard rubber), ...",1326572.0,1350992.0,1170557.0,1166289.0,1101872.0,1144981.0,1279084.0,1206011.0,1230683.0,1274487.0,1394493.0
'4015,"Articles of apparel and clothing accessories, incl. gloves, mittens and mitts, for all purposes, ...",6702162.0,6929118.0,6824660.0,6823458.0,6678987.0,6497529.0,7331594.0,8339204.0,8270692.0,17109258.0,26831249.0
'4016,"Articles of vulcanised rubber (excluding hard rubber), n.e.s.",22612307.0,22649898.0,24934814.0,26096571.0,23766785.0,24082044.0,26095392.0,28279015.0,27276087.0,25334562.0,30566887.0
'4017,"Hard rubber, e.g. ebonite, in all forms, incl. waste and scrap; articles of hard rubber, n.e.s.",390247.0,357934.0,338561.0,347861.0,365574.0,368569.0,331884.0,310525.0,263241.0,251216.0,310608.0
'4101,"""Raw hides and skins of bovine """"incl. buffalo"""" or equine animals, fresh, or salted, dried, ...",5884150.0,5728978.0,6653913.0,6684946.0,5466077.0,4517300.0,4604327.0,3822755.0,2622489.0,2021128.0,3185783.0
'4102,"Raw skins of sheep or lambs, fresh, or salted, dried, limed, pickled or otherwise preserved, ...",1597693.0,1390252.0,1616542.0,1167104.0,848117.0,698276.0,719649.0,663498.0,502074.0,377627.0,515595.0
'4103,"Other raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, ...",605985.0,654727.0,811597.0,777969.0,551486.0,565386.0,516000.0,498057.0,437209.0,376398.0,391642.0
'4104,"""Tanned or crust hides and skins of bovine """"incl. buffalo"""" or equine animals, without hair ...",6262963.0,5735141.0,6761143.0,7701271.0,6076887.0,4999267.0,5126611.0,4412630.0,3327207.0,2287454.0,3344783.0
'4105,"Tanned or crust skins of sheep or lambs, without wool on, whether or not split (excluding further ...",763880.0,602562.0,534492.0,444065.0,384633.0,298139.0,324231.0,290252.0,243084.0,203452.0,244805.0
'4106,"Tanned or crust hides and skins of goats or kids, pigs, reptiles and other animals, without ...",859652.0,878708.0,920473.0,500785.0,419856.0,410858.0,383240.0,353325.0,280071.0,198091.0,231421.0
'4107,"""Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...",12255251.0,12208454.0,13574199.0,14401556.0,12565360.0,11600025.0,11333671.0,11024239.0,9511759.0,7195271.0,8854523.0
'4112,"""Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...",1125566.0,1128023.0,1114451.0,987493.0,869959.0,713015.0,674886.0,656896.0,586355.0,429618.0,495223.0
'4113,"""Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...",2253990.0,2520121.0,2428025.0,2379829.0,1641242.0,1385915.0,1381266.0,1305749.0,1096410.0,698551.0,815500.0
'4114,"Chamois leather, incl. combination chamois leather (excluding glacé-tanned leather subsequently ...",690355.0,663367.0,689572.0,803754.0,743073.0,692687.0,649592.0,610843.0,526493.0,371832.0,438358.0
'4115,"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether ...",301768.0,364348.0,470021.0,446793.0,396945.0,289637.0,242139.0,222974.0,207376.0,144716.0,182969.0
'4201,"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ...",1159624.0,1206794.0,1304280.0,1436310.0,1409915.0,1450131.0,1594702.0,1739954.0,1762548.0,1996455.0,3048681.0
'4202,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels, spectacle cases, ...",52971648.0,55986926.0,60600740.0,61843759.0,61332547.0,60129663.0,64789028.0,70024143.0,74676277.0,60098899.0,75196766.0
'4203,"Articles of apparel and clothing accessories, of leather or composition leather (excluding ...",9006071.0,8777804.0,9431422.0,9528238.0,8299531.0,7343211.0,7398288.0,7721113.0,7870482.0,6300495.0,7503803.0
'4205,Articles of leather or composition leather (excluding saddlery and harness bags; cases and ...,2434508.0,2633570.0,2846609.0,3099338.0,3262043.0,3477596.0,3357483.0,3447569.0,3142213.0,2485802.0,3201624.0
'4206,"Articles of gut, goldbeater's skin, bladders or tendons (excluding silkworm gut, sterile catgut, ...",42393.0,36357.0,33189.0,34641.0,39800.0,38334.0,35503.0,30505.0,31687.0,29123.0,24932.0
'4301,"Raw furskins, incl. heads, tails, paws and other pieces or cuttings suitable for use in furriery ...",4705471.0,5694538.0,7384901.0,5010927.0,4962272.0,2643302.0,2778425.0,2375542.0,1942335.0,975135.0,1396342.0
'4302,"Tanned or dressed furskins, incl. heads, tails, paws and other pieces, scraps and remnants, ...",2010805.0,2254913.0,2860779.0,2383305.0,1999030.0,1091937.0,1450195.0,1457716.0,1316552.0,806488.0,1428460.0
'4303,"Articles of apparel, clothing accessories and other furskin articles (excluding gloves made ...",3741311.0,4175397.0,4564370.0,5098580.0,4077360.0,4379253.0,4814107.0,5399171.0,5968311.0,3780945.0,3319145.0
'4304,"Artificial fur and articles thereof (excluding gloves made of leather and artificial fur, footware ...",45274.0,44315.0,36908.0,46813.0,53623.0,49175.0,85729.0,77172.0,90631.0,78410.0,105750.0
'4401,"Fuel wood, in logs, billets, twigs, faggots or similar forms; wood in chips or particles; sawdust ...",6787873.0,6588400.0,7597267.0,8131457.0,7821315.0,7722463.0,8237161.0,10044525.0,10395740.0,9730200.0,10865070.0
'4402,"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excluding wood charcoal ...",674482.0,744988.0,928298.0,916323.0,1002828.0,968312.0,1082216.0,1271605.0,1251640.0,1330652.0,1454900.0
'4403,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared (excluding ...",14298510.0,13628000.0,15370531.0,15775735.0,12641073.0,12973751.0,14497996.0,16071130.0,13863495.0,13104005.0,16280666.0
'4404,"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; ...",208821.0,179897.0,211617.0,206875.0,200333.0,232848.0,283231.0,334874.0,293432.0,248168.0,286067.0
'4405,"""Wood wool; wood flour """"wood powder able to pass through a fine"""", 0,63 mm mesh, sieve with ...",105050.0,93680.0,98909.0,114627.0,88945.0,82846.0,88037.0,87339.0,79551.0,89134.0,91962.0
'4406,"""Railway or tramway sleepers """"cross-ties"""" of wood""",273660.0,291202.0,263117.0,323090.0,318800.0,306814.0,316825.0,367406.0,371165.0,328354.0,331330.0
'4407,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, ...",31903072.0,31095599.0,35103938.0,37725386.0,32729818.0,34550780.0,38240612.0,40940203.0,35694420.0,36993372.0,56281604.0
'4408,"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ...",2829231.0,2691978.0,2695295.0,2833403.0,2594791.0,2743961.0,3051825.0,3521809.0,3451382.0,3233536.0,4557938.0
'4409,"""Wood, incl. strips and friezes for parquet flooring, not assembled, continuously shaped """"tongued, ...",4906588.0,4762076.0,4768617.0,5169330.0,4685690.0,4563983.0,4796853.0,5003880.0,4801326.0,4671820.0,6129456.0
'4410,"""Particle board, oriented strand board """"OSB"""" and similar board """"e.g. waferboard"""" of wood ...",6908193.0,7217343.0,7895824.0,7874523.0,6859538.0,7443704.0,8422302.0,9323538.0,8106841.0,8626726.0,14436046.0
'4411,"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ...",9747110.0,9699601.0,9867136.0,10352595.0,9388078.0,9338691.0,9821514.0,10320465.0,9672074.0,9722950.0,13063858.0
'4412,"Plywood, veneered panel and similar laminated wood (excluding sheets of compressed wood, cellular ...",14088677.0,14302526.0,15092545.0,16570702.0,15238228.0,15031522.0,15456120.0,17522604.0,14717515.0,14430654.0,20710939.0
'4413,"Metallised wood and other densified wood in blocks, plates, strips or profile shapes",251786.0,226721.0,281612.0,320714.0,300254.0,298869.0,259364.0,315144.0,338448.0,327500.0,470149.0
'4414,"Wooden frames for paintings, photographs, mirrors or similar objects",932379.0,921041.0,936029.0,957032.0,938866.0,885709.0,891803.0,1009159.0,932830.0,891050.0,1047303.0
'4415,"Packing cases, boxes, crates, drums and similar packings, of wood; cable-drums of wood; pallets, ...",3026476.0,3007460.0,3145063.0,3436934.0,3088738.0,3132898.0,3413801.0,4068538.0,3995376.0,3789138.0,5710821.0
'4416,"Casks, barrels, vats, tubs and other coopers' products parts thereof, of wood, incl. staves",626161.0,657720.0,749950.0,838409.0,839398.0,829259.0,929285.0,994605.0,1011289.0,896321.0,993416.0
'4417,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe ...",293572.0,260417.0,258010.0,300404.0,361324.0,375177.0,462489.0,529208.0,382032.0,432261.0,553656.0
'4418,"Builders' joinery and carpentry, of wood, incl. cellular wood panels, assembled flooring panels, ...",13813135.0,13793305.0,15947963.0,16492236.0,15221166.0,15576279.0,14681958.0,14514960.0,13773283.0,13785106.0,18178044.0
'4419,"Tableware and kitchenware, of wood (excluding interior fittings, ornaments, cooperage products, ...",720913.0,766315.0,849732.0,958642.0,1057914.0,1114559.0,1236806.0,1386005.0,1395821.0,1487562.0,2181239.0
'4420,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles, ...",1357098.0,1403539.0,1446774.0,1585186.0,1638202.0,1755934.0,1905822.0,2112235.0,2119258.0,2075497.0,2680242.0
'4421,"Other articles of wood, n.e.s.",5134647.0,5102398.0,5368484.0,5771277.0,5690883.0,5701312.0,6245736.0,7006597.0,6498431.0,6677649.0,8692629.0
'4501,"Natural cork, raw or merely surface-worked or otherwise cleaned; cork waste; crushed, powdered ...",154981.0,144207.0,147162.0,158161.0,127155.0,137682.0,166066.0,249556.0,256242.0,215080.0,263456.0
'4502,"Natural cork, debacked or roughly squared, or in square or rectangular blocks, plates, sheets ...",51203.0,53717.0,69362.0,63806.0,55073.0,56084.0,63448.0,71224.0,40275.0,36380.0,39965.0
'4503,"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ...",727687.0,679247.0,690034.0,746732.0,662718.0,675156.0,744376.0,846185.0,696670.0,639017.0,729380.0
'4504,"Agglomerated cork, with or without a binding substance, and articles of agglomerated cork (excluding ...",884240.0,826718.0,890521.0,850693.0,750202.0,785042.0,838049.0,965803.0,967079.0,1005233.0,1190993.0
'4601,"Plaits and similar products of plaiting materials, whether or not assembled into strips; plaiting ...",670152.0,724436.0,679172.0,684729.0,601271.0,556756.0,552170.0,627202.0,642768.0,654908.0,716700.0
'4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or ...",1805569.0,1787294.0,1752282.0,1753378.0,1751620.0,1692564.0,1732982.0,1870241.0,2037990.0,2154091.0,3007531.0
'4701,"Mechanical wood pulp, not chemically treated",430224.0,381262.0,300870.0,328365.0,276040.0,239378.0,312017.0,363205.0,255718.0,266284.0,375924.0
